ModelType,Symbol,Lags,BatchSize,Epoch,MSE,MAPE,R
DNN1,^SPX,20,1024,30,0.0013699532719329,3.6816940307617188,0.9265228041900707
DNN1,^SPX,20,1024,40,0.0008731838897801936,2.9349544048309326,0.9277102963920757
DNN1,^SPX,20,1024,50,0.001187807065434754,3.4265029430389404,0.9286692194027165
DNN1,^SPX,20,1024,60,0.0008440461242571473,2.8889083862304688,0.9294979983326667
DNN1,^SPX,20,1024,70,0.0007586705614812672,2.738466262817383,0.930223480772396
DNN1,^SPX,20,1024,80,0.0006575353327207267,2.5397000312805176,0.9311511068941329
DNN1,^SPX,20,1024,90,0.0009530591778457165,3.076530694961548,0.9321916733291964
DNN1,^SPX,20,1024,99,0.0006729188025929034,2.573322296142578,0.9332091120131593
DNN2,^SPX,5,1024,0,0.4504634439945221,77.57186889648438,0.97525400896682
DNN2,^SPX,5,1024,10,0.010114670731127262,11.548863410949707,0.9760423664863929
DNN2,^SPX,5,1024,20,0.0010062173241749406,3.343679666519165,0.9757790086565508
DNN2,^SPX,5,1024,30,0.00037664000410586596,1.909517526626587,0.9756655781905196
DNN2,^SPX,5,1024,40,0.0003759571991395205,1.9088847637176514,0.975589193210771
DNN2,^SPX,5,1024,50,0.0004318405990488827,2.060758113861084,0.9755318678638657
DNN2,^SPX,5,1024,60,0.0003129642573185265,1.717740535736084,0.9754730878105146
DNN2,^SPX,5,1024,70,0.0004275494138710201,2.0508224964141846,0.975457412611082
DNN2,^SPX,5,1024,80,0.00022669992176815867,1.429469108581543,0.9754564968047491
DNN2,^SPX,5,1024,90,0.00036338181234896183,1.873392105102539,0.9755141261437409
DNN2,^SPX,5,1024,99,0.00033917109249159694,1.8004789352416992,0.9755090171942455
DNN2,^SPX,10,1024,0,0.06567217409610748,29.453393936157227,0.9697779529298786
DNN2,^SPX,10,1024,10,0.00070707977283746,2.5502026081085205,0.9646006388565873
DNN2,^SPX,10,1024,20,0.0004510213329922408,2.096907138824463,0.9644713117826428
DNN2,^SPX,10,1024,30,0.0005529695190489292,2.3271079063415527,0.96389279781389
DNN2,^SPX,10,1024,40,0.0005743435467593372,2.372443437576294,0.9632113622013421
DNN2,^SPX,10,1024,50,0.0004823668277822435,2.176164150238037,0.9624956975784313
DNN2,^SPX,10,1024,60,0.0004133316979277879,2.011559009552002,0.9620231597233072
DNN2,^SPX,10,1024,70,0.00031751918140798807,1.7389146089553833,0.9617442085631431
DNN2,^SPX,10,1024,80,0.0005157298292033374,2.247816562652588,0.9616059616617794
DNN2,^SPX,10,1024,90,0.00048559735296294093,2.1846423149108887,0.9612691109729208
DNN2,^SPX,10,1024,99,0.00029535830253735185,1.6368743181228638,0.9611930304302043
DNN2,^SPX,20,1024,0,0.10917430371046066,37.9766845703125,0.922819410726007
DNN2,^SPX,20,1024,10,0.003143358277156949,5.884138107299805,0.9171504814981649
DNN2,^SPX,20,1024,20,0.0013918810291215777,3.695589780807495,0.9188815956243322
DNN2,^SPX,20,1024,30,0.0006490627420134842,2.51228928565979,0.920404285535912
DNN2,^SPX,20,1024,40,0.00063825718825683,2.4906325340270996,0.9218575506179972
DNN2,^SPX,20,1024,50,0.0008283896022476256,2.8551275730133057,0.923841647996812
DNN2,^SPX,20,1024,60,0.0005737991305068135,2.3454017639160156,0.926205915515826
DNN2,^SPX,20,1024,70,0.0005528777837753296,2.300654649734497,0.9288874491165025
DNN2,^SPX,20,1024,80,0.0006484338664449751,2.52306866645813,0.9314926322145995
DNN2,^SPX,20,1024,90,0.0005755420424975455,2.369173526763916,0.9336434791666114
DNN2,^SPX,20,1024,99,0.00049915153067559,2.180366277694702,0.935644748784257
DNN3,^SPX,5,1024,0,0.3263470530509949,65.99821472167969,0.9761153974063072
DNN3,^SPX,5,1024,10,0.017757583409547806,15.264604568481445,0.9765456623330222
DNN3,^SPX,5,1024,20,0.00044344321941025555,2.092787027359009,0.9755531731002818
DNN3,^SPX,5,1024,30,0.000480454444186762,2.183790922164917,0.9752047807351536
DNN3,^SPX,5,1024,40,0.001117099542170763,3.5315771102905273,0.9748185143437454
DNN3,^SPX,5,1024,50,0.0004438227624632418,2.082603931427002,0.9743659314241526
DNN3,^SPX,5,1024,60,0.0005685329670086503,2.399143695831299,0.9739510744591354
DNN3,^SPX,5,1024,70,0.0006797788664698601,2.651285171508789,0.9735834048804441
DNN3,^SPX,5,1024,80,0.0004133736656513065,1.996301293373108,0.9731888638803364
DNN3,^SPX,5,1024,90,0.0005424281116575003,2.3270134925842285,0.9727462680701398
DNN3,^SPX,5,1024,99,0.0003337060334160924,1.7607930898666382,0.9724102104633405
DNN3,^SPX,10,1024,0,0.16172610223293304,46.2993278503418,0.9665829903055092
DNN3,^SPX,10,1024,10,0.0003006862534675747,1.6754518747329712,0.9661181673324206
DNN3,^SPX,10,1024,20,0.0005714779254049063,2.368323802947998,0.966411899048474
DNN3,^SPX,10,1024,30,0.0005642871838063002,2.352193832397461,0.9667382323714593
DNN3,^SPX,10,1024,40,0.00030646545928902924,1.699283480644226,0.96701906753576
DNN3,^SPX,10,1024,50,0.0007710782811045647,2.798563241958618,0.9673577422795923
DNN3,^SPX,10,1024,60,0.0003132362326141447,1.724177360534668,0.9676222158291531
DNN3,^SPX,10,1024,70,0.0003498016158118844,1.8286727666854858,0.9678808504085312
DNN3,^SPX,10,1024,80,0.0004467679827939719,2.080625534057617,0.968115840521121
DNN3,^SPX,10,1024,90,0.00028505275258794427,1.6423211097717285,0.9683493060775291
DNN3,^SPX,10,1024,99,0.0004346533096395433,2.0508861541748047,0.9686467330135131
DNN3,^SPX,20,1024,0,0.696357250213623,96.5826187133789,0.8224728240687679
DNN3,^SPX,20,1024,10,0.02533920668065548,18.095510482788086,0.9080649527004826
DNN3,^SPX,20,1024,20,0.0019853664562106133,4.4102325439453125,0.9105070313014751
DNN3,^SPX,20,1024,30,0.0011146306060254574,3.29830002784729,0.9123119750294487
DNN3,^SPX,20,1024,40,0.0010328162461519241,3.1747453212738037,0.9140895345453989
DNN3,^SPX,20,1024,50,0.00098436139523983,3.0987675189971924,0.9161825835204105
DNN3,^SPX,20,1024,60,0.0010128230787813663,3.1468403339385986,0.9181976226223761
DNN3,^SPX,20,1024,70,0.0007612311164848506,2.7217350006103516,0.9201797358113215
DNN3,^SPX,20,1024,80,0.0009344756253995001,3.024174690246582,0.9222502209853082
DNN3,^SPX,20,1024,90,0.0007677716203033924,2.7388856410980225,0.924545649585771
DNN3,^SPX,20,1024,99,0.000986774219200015,3.1089422702789307,0.9263814266600875
LSTM1,^SPX,5,1024,0,0.5469753742218018,85.41773986816406,0.23089377426263025
LSTM1,^SPX,5,1024,10,0.19023600220680237,49.948123931884766,0.4470862342189453
LSTM1,^SPX,5,1024,20,0.023777635768055916,16.379899978637695,0.47803149874769585
LSTM1,^SPX,5,1024,30,0.008506088517606258,8.944514274597168,0.6852030558507926
LSTM1,^SPX,5,1024,40,0.0025038793683052063,4.52550745010376,0.707408893288859
LSTM1,^SPX,5,1024,50,0.00209515611641109,3.9480886459350586,0.7093078975176161
LSTM1,^SPX,5,1024,60,0.002071899361908436,3.6151926517486572,0.7164994914706864
LSTM1,^SPX,5,1024,70,0.0019433647394180298,3.520376205444336,0.7133823561602929
LSTM1,^SPX,5,1024,80,0.002420146716758609,4.041599750518799,0.7475751037317981
LSTM1,^SPX,5,1024,90,0.0020048764999955893,3.5520174503326416,0.7062571373816589
LSTM1,^SPX,5,1024,99,0.0018132573459297419,3.4381256103515625,0.7341189023590533
LSTM1,^SPX,10,1024,0,0.7422583699226379,99.67996215820312,0.3447952349182856
LSTM1,^SPX,10,1024,10,0.12196964025497437,39.822940826416016,0.45736730621168886
LSTM1,^SPX,10,1024,20,0.0030001718550920486,5.225170135498047,0.5227150850823138
LSTM1,^SPX,10,1024,30,0.004921135026961565,6.486804962158203,0.48813910095748647
LSTM1,^SPX,10,1024,40,0.002704107901081443,4.604578971862793,0.6239716738880322
LSTM1,^SPX,10,1024,50,0.002930782735347748,4.813343524932861,0.6205892241755033
LSTM1,^SPX,10,1024,60,0.0069181122817099094,8.554704666137695,0.6058009279472003
LSTM1,^SPX,10,1024,70,0.001643876894377172,3.5786430835723877,0.7664320708200958
LSTM1,^SPX,10,1024,80,0.0019933886360377073,3.680471658706665,0.7001434136338457
LSTM1,^SPX,10,1024,90,0.0019430044339969754,3.6057040691375732,0.7256556234906126
LSTM1,^SPX,10,1024,99,0.002015428151935339,3.792388677597046,0.7043923623097974
LSTM1,^SPX,20,1024,0,0.41158556938171387,73.9376449584961,0.27065446420288863
LSTM1,^SPX,20,1024,10,0.131989523768425,41.452301025390625,0.5030040950707284
LSTM1,^SPX,20,1024,20,0.009375428780913353,9.385151863098145,0.5855454117234712
LSTM1,^SPX,20,1024,30,0.0030567313078790903,4.865092754364014,0.5256889683676013
LSTM1,^SPX,20,1024,40,0.0024496116675436497,4.221965312957764,0.6106114688887574
LSTM1,^SPX,20,1024,50,0.00223517301492393,4.256397247314453,0.6743183662153635
LSTM1,^SPX,20,1024,60,0.001999853877350688,4.037917137145996,0.7014189897237614
LSTM1,^SPX,20,1024,70,0.0021824203431606293,4.2279815673828125,0.6781755965060272
LSTM1,^SPX,20,1024,80,0.002087205881252885,4.132515907287598,0.689502627250924
LSTM1,^SPX,20,1024,90,0.0020273299887776375,3.9969422817230225,0.6940636399929033
LSTM1,^SPX,20,1024,99,0.0024202652275562286,4.302303314208984,0.687556596533338
LSTM2,^SPX,5,1024,0,0.5989990830421448,89.4694595336914,0.39163374746974683
LSTM2,^SPX,5,1024,10,0.06814368069171906,29.88974380493164,0.7999211331642775
LSTM2,^SPX,5,1024,20,0.0009037735289894044,2.9508492946624756,0.9151603135318193
LSTM2,^SPX,5,1024,30,0.0019274945370852947,3.9038174152374268,0.7966772294279657
LSTM2,^SPX,5,1024,40,0.0021144812926650047,4.134216785430908,0.7876452874557958
LSTM2,^SPX,5,1024,50,0.0019102423684671521,3.896869659423828,0.8027694403030922
LSTM2,^SPX,5,1024,60,0.0013552242890000343,3.021397113800049,0.8186201461303747
LSTM2,^SPX,5,1024,70,0.0014093134086579084,3.0162460803985596,0.8333309977917017
LSTM2,^SPX,5,1024,80,0.0015573337441310287,3.3206820487976074,0.8044458872699132
LSTM2,^SPX,5,1024,90,0.001738155959174037,3.760510206222534,0.819792473410126
LSTM2,^SPX,5,1024,99,0.0011030066525563598,2.6873655319213867,0.8470713998656044
LSTM2,^SPX,10,1024,0,0.6763752698898315,95.15001678466797,0.5636098298655724
LSTM2,^SPX,10,1024,10,0.06329645216464996,28.716293334960938,0.7714201979643608
LSTM2,^SPX,10,1024,20,0.0008266165386885405,2.6585497856140137,0.9043505186343255
LSTM2,^SPX,10,1024,30,0.0021252541337162256,4.176876068115234,0.8044232160060736
LSTM2,^SPX,10,1024,40,0.0020825339015573263,4.198869228363037,0.8267088538807427
LSTM2,^SPX,10,1024,50,0.001216418226249516,3.0087921619415283,0.8406489722588798
LSTM2,^SPX,10,1024,60,0.001813350012525916,3.866363763809204,0.8185986954005171
LSTM2,^SPX,10,1024,70,0.0017311072442680597,3.82011342048645,0.8355395669686102
LSTM2,^SPX,10,1024,80,0.0017268814845010638,3.8401055335998535,0.8370567488179135
LSTM2,^SPX,10,1024,90,0.0019106788095086813,4.127955913543701,0.8386644472904088
LSTM2,^SPX,10,1024,99,0.0010926416143774986,2.8416249752044678,0.8507907331210078
LSTM2,^SPX,20,1024,0,0.9007970094680786,109.94999694824219,0.6747370667805139
LSTM2,^SPX,20,1024,10,0.09545673429965973,35.293487548828125,0.6624432442920136
LSTM2,^SPX,20,1024,20,0.001824364997446537,3.8536295890808105,0.8690162323136568
LSTM2,^SPX,20,1024,30,0.002454223809763789,4.586818695068359,0.7775458528305216
LSTM2,^SPX,20,1024,40,0.0018677730113267899,3.9624083042144775,0.7953201953445403
LSTM2,^SPX,20,1024,50,0.0016773006645962596,3.7413246631622314,0.7975195623837705
LSTM2,^SPX,20,1024,60,0.001379833440296352,3.303422689437866,0.8029743188024965
LSTM2,^SPX,20,1024,70,0.001597622991539538,3.6005728244781494,0.7968934436558104
LSTM2,^SPX,20,1024,80,0.001464375643990934,3.458645820617676,0.8103195065610718
LSTM2,^SPX,20,1024,90,0.0012595048174262047,3.198880672454834,0.8251516917512803
LSTM2,^SPX,20,1024,99,0.001263296464458108,3.2310802936553955,0.8299924384844797
LSTM3,^SPX,5,1024,0,0.8240967988967896,105.08488464355469,0.2643167666273606
LSTM3,^SPX,5,1024,10,0.26455196738243103,59.105430603027344,0.32569258642696414
LSTM3,^SPX,5,1024,20,0.2666415870189667,59.2295036315918,-0.28095096791323304
LSTM3,^SPX,5,1024,30,0.19779281318187714,50.84370422363281,0.3268314837323918
LSTM3,^SPX,5,1024,40,0.10605216771364212,36.795867919921875,0.2932759755122864
LSTM3,^SPX,5,1024,50,0.0891510471701622,33.52067947387695,-0.2524611168323818
LSTM3,^SPX,5,1024,60,0.08639594912528992,32.95927429199219,-0.28184302729798083
LSTM3,^SPX,5,1024,70,0.08398398756980896,32.46757125854492,-0.30712346785368994
LSTM3,^SPX,5,1024,80,0.07905447483062744,31.440738677978516,-0.2594091004942751
LSTM3,^SPX,5,1024,90,0.090909942984581,33.85659408569336,-0.32524628774352043
LSTM3,^SPX,5,1024,99,0.07778774201869965,31.1771297454834,-0.06497716889437362
LSTM3,^SPX,10,1024,0,0.6791879534721375,95.30005645751953,0.286211695469507
LSTM3,^SPX,10,1024,10,0.24762359261512756,57.08677291870117,0.35889920598832936
LSTM3,^SPX,10,1024,20,0.21614447236061096,53.23387908935547,0.343754722830766
LSTM3,^SPX,10,1024,30,0.03388020768761635,19.833837509155273,0.2930759455765619
LSTM3,^SPX,10,1024,40,0.15178754925727844,44.27659225463867,-0.2610017944771135
LSTM3,^SPX,10,1024,50,0.09436357021331787,34.5634651184082,0.2576644395039318
LSTM3,^SPX,10,1024,60,0.09477180242538452,34.62178421020508,-0.2803572783890351
LSTM3,^SPX,10,1024,70,0.09121569246053696,33.930694580078125,-0.27162328816037995
LSTM3,^SPX,10,1024,80,0.09694593399763107,35.04094314575195,-0.2817472704665164
LSTM3,^SPX,10,1024,90,0.09200496971607208,34.087860107421875,-0.3080455383801577
LSTM3,^SPX,10,1024,99,0.08684628456830978,33.061363220214844,-0.28613421819572366
LSTM3,^SPX,20,1024,0,0.4961712956428528,81.28810119628906,-0.23079676575771751
LSTM3,^SPX,20,1024,10,0.23783481121063232,55.90300750732422,0.33995771857236573
LSTM3,^SPX,20,1024,20,0.11919499933719635,39.18642807006836,0.3235289234268156
LSTM3,^SPX,20,1024,30,0.022266240790486336,15.418752670288086,0.29739235345332704
LSTM3,^SPX,20,1024,40,0.03662249445915222,20.571691513061523,-0.2619820066280441
LSTM3,^SPX,20,1024,50,0.03876510635018349,21.25438117980957,-0.2855794219238009
LSTM3,^SPX,20,1024,60,0.04373146966099739,22.753189086914062,-0.28620449870182235
LSTM3,^SPX,20,1024,70,0.047182437032461166,23.741191864013672,-0.2951830792613086
LSTM3,^SPX,20,1024,80,0.04392220824956894,22.814109802246094,0.2699478832013498
LSTM3,^SPX,20,1024,90,0.00829946156591177,8.223182678222656,0.25090290390409087
LSTM3,^SPX,20,1024,99,0.1718510240316391,47.21581268310547,-0.27475376496301646
GRU1,^SPX,5,1024,0,0.44372811913490295,76.86572265625,0.296902594059811
GRU1,^SPX,5,1024,10,0.12222879379987717,40.02708053588867,0.7213876167804535
GRU1,^SPX,5,1024,20,0.013918682932853699,12.785297393798828,0.8995290462782944
GRU1,^SPX,5,1024,30,0.00471250107511878,6.8372697830200195,0.743246095851362
GRU1,^SPX,5,1024,40,0.003270502435043454,5.427213191986084,0.7076907565046352
GRU1,^SPX,5,1024,50,0.002969882218167186,5.070211887359619,0.6997077043994661
GRU1,^SPX,5,1024,60,0.0019531315192580223,3.8398489952087402,0.7288915237834834
GRU1,^SPX,5,1024,70,0.0021662001963704824,4.032384395599365,0.6929786665257938
GRU1,^SPX,5,1024,80,0.001926390454173088,3.662302255630493,0.7230177259005608
GRU1,^SPX,5,1024,90,0.002346174791455269,4.159245491027832,0.648143753374331
GRU1,^SPX,5,1024,99,0.002206911565735936,4.173577308654785,0.7029556948339362
GRU1,^SPX,10,1024,0,0.4753023087978363,79.55316162109375,0.5358513752419612
GRU1,^SPX,10,1024,10,0.11127249896526337,38.06601333618164,0.6016578134969853
GRU1,^SPX,10,1024,20,0.013674953952431679,12.433658599853516,0.8569390815924337
GRU1,^SPX,10,1024,30,0.003964942414313555,6.026777267456055,0.7410418113352357
GRU1,^SPX,10,1024,40,0.0034846249036490917,5.579285621643066,0.6850818062882121
GRU1,^SPX,10,1024,50,0.0026981071569025517,4.793261528015137,0.719095070033033
GRU1,^SPX,10,1024,60,0.0020144314039498568,3.9687044620513916,0.7324558166469105
GRU1,^SPX,10,1024,70,0.002166267018765211,4.078611850738525,0.7003229271161795
GRU1,^SPX,10,1024,80,0.002811991609632969,4.858511447906494,0.6825302537126301
GRU1,^SPX,10,1024,90,0.0017345630330964923,3.641726016998291,0.7501982141393267
GRU1,^SPX,10,1024,99,0.002277612453326583,4.221309661865234,0.6856239662189054
GRU1,^SPX,20,1024,0,0.5219836831092834,83.4542465209961,0.4155374118514553
GRU1,^SPX,20,1024,10,0.13276593387126923,41.67421340942383,0.5702040325690969
GRU1,^SPX,20,1024,20,0.009119917638599873,9.644888877868652,0.8183554362103183
GRU1,^SPX,20,1024,30,0.007024848368018866,8.39966106414795,0.550462819174907
GRU1,^SPX,20,1024,40,0.0032269388902932405,5.239370822906494,0.6551362303046401
GRU1,^SPX,20,1024,50,0.0033375548664480448,5.307586669921875,0.6136458334658721
GRU1,^SPX,20,1024,60,0.0021334122866392136,4.118292331695557,0.6731183488856696
GRU1,^SPX,20,1024,70,0.002509110374376178,4.424177646636963,0.6059670227213114
GRU1,^SPX,20,1024,80,0.003238063305616379,5.227453708648682,0.5776837199103267
GRU1,^SPX,20,1024,90,0.0021040188148617744,4.165162086486816,0.6880155996399993
GRU1,^SPX,20,1024,99,0.0026064414996653795,4.63023567199707,0.6153601261757895
GRU2,^SPX,5,1024,0,0.662295937538147,94.2188491821289,0.6128338883933421
GRU2,^SPX,5,1024,10,0.07936908304691315,32.290287017822266,0.8756671234239022
GRU2,^SPX,5,1024,20,0.0006254172185435891,2.3153674602508545,0.9458623631363486
GRU2,^SPX,5,1024,30,0.0025097543839365244,4.867837429046631,0.8384632581732105
GRU2,^SPX,5,1024,40,0.0015735540073364973,3.615819215774536,0.8538277788629071
GRU2,^SPX,5,1024,50,0.0012083073379471898,2.8786277770996094,0.8418268850429126
GRU2,^SPX,5,1024,60,0.0016722041182219982,3.6287693977355957,0.8139796352382844
GRU2,^SPX,5,1024,70,0.0016480886843055487,3.620086669921875,0.8139367088670652
GRU2,^SPX,5,1024,80,0.0014776969328522682,3.334681987762451,0.8156148815946759
GRU2,^SPX,5,1024,90,0.0015536523424088955,3.4831292629241943,0.8149746071638849
GRU2,^SPX,5,1024,99,0.001270808046683669,2.9900121688842773,0.8258903969781254
GRU2,^SPX,10,1024,0,0.33987611532211304,67.21880340576172,0.5548356372792264
GRU2,^SPX,10,1024,10,0.0037744923029094934,6.171922206878662,0.8796070942017022
GRU2,^SPX,10,1024,20,0.0027051842771470547,5.140922546386719,0.8615860630531257
GRU2,^SPX,10,1024,30,0.0013580683153122663,3.3883843421936035,0.8520983611509343
GRU2,^SPX,10,1024,40,0.001815879950299859,3.970651626586914,0.8274881869511094
GRU2,^SPX,10,1024,50,0.0012727928115054965,3.182662010192871,0.8342183197831169
GRU2,^SPX,10,1024,60,0.0012650403659790754,3.009822368621826,0.8230442293384342
GRU2,^SPX,10,1024,70,0.0014201414305716753,3.224768877029419,0.7990107219048669
GRU2,^SPX,10,1024,80,0.0013746655313298106,3.1949703693389893,0.8043144798376288
GRU2,^SPX,10,1024,90,0.0016168146394193172,3.6405928134918213,0.7993747352387555
GRU2,^SPX,10,1024,99,0.0015205035451799631,3.3385283946990967,0.8301227072749775
GRU2,^SPX,20,1024,0,0.5182027816772461,83.18720245361328,0.7557416195657054
GRU2,^SPX,20,1024,10,0.0180716160684824,14.955549240112305,0.8793058155030177
GRU2,^SPX,20,1024,20,0.0035740649327635765,6.016156196594238,0.8900273486363073
GRU2,^SPX,20,1024,30,0.0015436962712556124,3.6838345527648926,0.8586620635689532
GRU2,^SPX,20,1024,40,0.0016553435707464814,3.7696499824523926,0.835431545573313
GRU2,^SPX,20,1024,50,0.0020311286207288504,4.225242614746094,0.8220373001083243
GRU2,^SPX,20,1024,60,0.0012068774085491896,3.1182072162628174,0.8321015177849236
GRU2,^SPX,20,1024,70,0.0017927790759131312,3.868027448654175,0.7942374587281286
GRU2,^SPX,20,1024,80,0.0014855805784463882,3.4755311012268066,0.8079668046044274
GRU2,^SPX,20,1024,90,0.0014820535434409976,3.4351534843444824,0.8019760303712313
GRU2,^SPX,20,1024,99,0.0013069999404251575,3.173973798751831,0.8144882357066331
GRU3,^SPX,5,1024,0,0.7418917417526245,99.69813537597656,0.3290920727594728
GRU3,^SPX,5,1024,10,0.2846720218658447,61.35928726196289,0.44388001113728853
GRU3,^SPX,5,1024,20,0.048270728439092636,24.56787872314453,0.7893200928011448
GRU3,^SPX,5,1024,30,0.01363187562674284,12.578574180603027,0.5105883175625426
GRU3,^SPX,5,1024,40,0.008323079906404018,9.546826362609863,0.6268255991159524
