ModelType,Symbol,Lags,BatchSize,Epoch,TP,TN,FP,Accuracy,Precision,Recall,FPR,TPR/FPR,F1
TNN2,^SPX,10,32,50,131,6,107,0.548,0.5504201657545371,0.9562043795620438,0.9469036548672567,1.0098222502859502,0.6986662010740862
TNN2,^SPX,10,32,60,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
TNN2,^SPX,10,32,70,132,1,112,0.532,0.5409836043402312,0.9635036496350365,0.9911514424778761,0.9721053800075998,0.6929129234439315
TNN2,^SPX,10,32,80,122,13,100,0.54,0.5495495470741012,0.8905109489051095,0.8849567522123895,1.006276235170628,0.6796652642984018
TNN2,^SPX,10,32,90,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
TNN2,^SPX,10,32,99,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
TNN2,^SPX,20,32,0,129,14,99,0.572,0.5657894712026778,0.9416058394160584,0.8761071946902655,1.074760994000225,0.706848844211233
TNN2,^SPX,20,32,10,119,11,102,0.52,0.538461536025061,0.8686131386861314,0.9026558672566372,0.9622860385608872,0.6648039949443144
TNN2,^SPX,20,32,20,122,9,104,0.524,0.5398230064609602,0.8905109489051095,0.920354982300885,0.9675733451008593,0.6721758367449352
TNN2,^SPX,20,32,30,107,23,90,0.52,0.543147205364735,0.781021897810219,0.7964611769911505,0.9806151515893624,0.6407180770916923
TNN2,^SPX,20,32,40,122,13,100,0.54,0.5495495470741012,0.8905109489051095,0.8849567522123895,1.006276235170628,0.6796652642984018
TNN2,^SPX,20,32,50,122,16,97,0.552,0.5570776230270428,0.8905109489051095,0.8584080796460177,1.0373981443328564,0.6853927830296167
TNN2,^SPX,20,32,60,119,20,93,0.556,0.5613207520692417,0.8686131386861314,0.8230098495575221,1.0554103807544069,0.6819479452060384
TNN2,^SPX,20,32,70,108,30,83,0.552,0.5654450232175653,0.7883211678832117,0.7345142743362832,1.0732550685901225,0.658536096910681
TNN2,^SPX,20,32,80,106,38,75,0.576,0.5856353558804677,0.7737226277372263,0.6637178141592921,1.1657403360753145,0.6666661741429979
TNN2,^SPX,20,32,90,57,62,51,0.476,0.5277777728909465,0.41605839416058393,0.45132843362831854,0.9218528307995315,0.4653056275557071
TNN2,^SPX,20,32,99,69,56,57,0.5,0.5476190432728647,0.5036496350364964,0.504425778761062,0.9984613321577817,0.524714327777369
TNN2,^DAX,5,32,0,40,74,41,0.4470588235294118,0.49382715439719566,0.2857142857142857,0.35652273913043475,0.8013914804176246,0.3619904842249139
TNN2,^DAX,5,32,10,109,26,89,0.5294117647058824,0.550505047724722,0.7785714285714286,0.7739140434782609,1.0060179617263898,0.6449699270162264
TNN2,^DAX,5,32,20,81,36,79,0.4588235294117647,0.5062499968359375,0.5785714285714286,0.6869575217391305,0.842223005443907,0.5399995004226814
TNN2,^DAX,5,32,30,96,29,86,0.49019607843137253,0.5274725245743268,0.6857142857142857,0.7478270869565218,0.9169422954509172,0.5962727985807073
TNN2,^DAX,5,32,40,96,29,86,0.49019607843137253,0.5274725245743268,0.6857142857142857,0.7478270869565218,0.9169422954509172,0.5962727985807073
TNN2,^DAX,5,32,50,96,29,86,0.49019607843137253,0.5274725245743268,0.6857142857142857,0.7478270869565218,0.9169422954509172,0.5962727985807073
TNN2,^DAX,5,32,60,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
TNN2,^DAX,5,32,70,96,29,86,0.49019607843137253,0.5274725245743268,0.6857142857142857,0.7478270869565218,0.9169422954509172,0.5962727985807073
TNN2,^DAX,5,32,80,96,29,86,0.49019607843137253,0.5274725245743268,0.6857142857142857,0.7478270869565218,0.9169422954509172,0.5962727985807073
TNN2,^DAX,5,32,90,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
TNN2,^DAX,5,32,99,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
TNN2,^DAX,10,32,0,8,106,9,0.4470588235294118,0.47058820761245834,0.05714285714285714,0.0782618695652174,0.7301494004719462,0.10191063426543877
TNN2,^DAX,10,32,10,121,20,95,0.5529411764705883,0.5601851825917352,0.8642857142857143,0.8260879565217392,1.0462393350035117,0.6797748017772576
TNN2,^DAX,10,32,20,105,22,93,0.4980392156862745,0.5303030276247321,0.75,0.8086966521739131,0.9274182080312481,0.6213012880330113
TNN2,^DAX,10,32,30,112,23,92,0.5294117647058824,0.5490196051518647,0.8,0.8000010000000001,0.9999987500015625,0.6511623061117698
TNN2,^DAX,10,32,40,84,45,70,0.5058823529411764,0.5454545419126329,0.6,0.6086966521739131,0.9857126663291909,0.5714280706191593
TNN2,^DAX,10,32,50,96,26,89,0.47843137254901963,0.5189189161139518,0.6857142857142857,0.7739140434782609,0.8860341681259947,0.5907687385376856
TNN2,^DAX,10,32,60,73,44,71,0.4588235294117647,0.5069444409239969,0.5214285714285715,0.6173923043478261,0.8445660364674863,0.5140840053317697
TNN2,^DAX,10,32,70,95,34,81,0.5058823529411764,0.5397727242058368,0.6785714285714286,0.7043488260869566,0.9634025122768565,0.6012653273718203
TNN2,^DAX,10,32,80,51,56,59,0.4196078431372549,0.4636363594214877,0.36428571428571427,0.5130444782608696,0.7100470421601235,0.40799950556859466
TNN2,^DAX,10,32,90,56,50,65,0.41568627450980394,0.4628099135304966,0.4,0.5652183913043478,0.7076910556235171,0.42911827495249993
TNN2,^DAX,10,32,99,57,56,59,0.44313725490196076,0.4913793061087991,0.40714285714285714,0.5130444782608696,0.7935819882966086,0.44531200265558046
TNN2,^DAX,20,32,0,137,1,114,0.5411764705882353,0.5458167308931604,0.9785714285714285,0.991305347826087,0.9871543926575361,0.7007668019312158
TNN2,^DAX,20,32,10,114,18,97,0.5176470588235295,0.5402843576289841,0.8142857142857143,0.8434792608695653,0.9653891352897586,0.6495721681808075
TNN2,^DAX,20,32,20,119,26,89,0.5686274509803921,0.5721153818648299,0.85,0.7739140434782609,1.0983131875728476,0.6839075631031264
TNN2,^DAX,20,32,30,122,14,101,0.5333333333333333,0.5470851993404251,0.8714285714285714,0.8782618695652175,0.9922195208815922,0.6721758328289968
TNN2,^DAX,20,32,40,119,27,88,0.5725490196078431,0.5748792242759457,0.85,0.7652183913043479,1.1107940029396552,0.6858784792003981
TNN2,^DAX,20,32,50,114,25,90,0.5450980392156862,0.5588235266724337,0.8142857142857143,0.782609695652174,1.0404748609805348,0.6627902130547058
TNN2,^DAX,20,32,60,101,36,79,0.5372549019607843,0.5611111079938272,0.7214285714285714,0.6869575217391305,1.0501793030843778,0.631249505840228
TNN2,^DAX,20,32,70,99,17,98,0.4549019607843137,0.5025380685150352,0.7071428571428572,0.8521749130434783,0.8298095218707506,0.5875366045491786
TNN2,^DAX,20,32,80,98,32,83,0.5098039215686274,0.5414364610970361,0.7,0.7217401304347827,0.9698781742651801,0.6105914065667148
TNN2,^DAX,20,32,90,98,25,90,0.4823529411764706,0.5212765929719331,0.7,0.782609695652174,0.8944433015446701,0.5975604844962369
TNN2,^DAX,20,32,99,102,24,91,0.49411764705882355,0.5284974065880963,0.7285714285714285,0.791305347826087,0.9207209714593688,0.6126121234391421
TNN2,^BET,5,32,0,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
TNN2,^BET,5,32,10,119,17,91,0.5483870967741935,0.5666666639682539,0.85,0.8425935925925926,1.0087900115459203,0.6799995180574822
TNN2,^BET,5,32,20,106,19,89,0.5040322580645161,0.5435897408021039,0.7571428571428571,0.8240750740740741,0.9187789813853773,0.6328353324842237
TNN2,^BET,5,32,30,104,25,83,0.5201612903225806,0.5561497296462581,0.7428571428571429,0.7685195185185185,0.9666080365651022,0.6360851352957603
TNN2,^BET,5,32,40,109,19,89,0.5161290322580645,0.550505047724722,0.7785714285714286,0.8240750740740741,0.9447821601038314,0.6449699270162264
TNN2,^BET,5,32,50,108,20,88,0.5161290322580645,0.5510204053519367,0.7714285714285715,0.8148158148148148,0.9467520848302337,0.6428566548331346
TNN2,^BET,5,32,60,81,38,70,0.4798387096774194,0.536423837507127,0.5785714285714286,0.6481491481481482,0.8926516839904631,0.5567005297296671
TNN2,^BET,5,32,70,97,29,79,0.5080645161290323,0.551136360504907,0.6928571428571428,0.7314824814814815,0.947195811790174,0.6139235551798554
TNN2,^BET,5,32,80,97,29,79,0.5080645161290323,0.551136360504907,0.6928571428571428,0.7314824814814815,0.947195811790174,0.6139235551798554
TNN2,^BET,5,32,90,97,29,79,0.5080645161290323,0.551136360504907,0.6928571428571428,0.7314824814814815,0.947195811790174,0.6139235551798554
TNN2,^BET,5,32,99,75,44,64,0.4798387096774194,0.5395683414419544,0.5357142857142857,0.5925935925925926,0.9040163316152975,0.5376339066820338
TNN2,^BET,10,32,0,112,20,88,0.532258064516129,0.5599999972,0.8,0.8148158148148148,0.981816976860983,0.6588230430453393
TNN2,^BET,10,32,10,114,22,86,0.5483870967741935,0.56999999715,0.8142857142857143,0.7962972962962963,1.0225900779433572,0.670587748893084
TNN2,^BET,10,32,20,88,44,64,0.532258064516129,0.5789473646121884,0.6285714285714286,0.5925935925925926,1.0607124957619491,0.6027392248080699
TNN2,^BET,10,32,30,89,46,62,0.5443548387096774,0.5894039696065962,0.6357142857142857,0.5740750740740741,1.1073713429199648,0.6116833474100982
TNN2,^BET,10,32,40,78,47,61,0.5040322580645161,0.5611510750996326,0.5571428571428572,0.5648158148148148,0.9864151153868216,0.5591392829490218
TNN2,^BET,10,32,50,93,40,68,0.5362903225806451,0.5776397479649705,0.6642857142857143,0.6296306296296297,1.055040341154416,0.6179396997167396
TNN2,^BET,10,32,60,84,52,56,0.5483870967741935,0.5999999957142857,0.6,0.5185195185185185,1.1571406255145078,0.5999994978575596
TNN2,^BET,10,32,70,96,34,74,0.5241935483870968,0.5647058790311419,0.6857142857142857,0.6851861851851853,1.0007707401878772,0.6193543413947773
TNN2,^BET,10,32,80,84,52,56,0.5483870967741935,0.5999999957142857,0.6,0.5185195185185185,1.1571406255145078,0.5999994978575596
TNN2,^BET,10,32,90,99,31,77,0.5241935483870968,0.5624999968039773,0.7071428571428572,0.7129639629629629,0.991835343548201,0.6265817829878911
TNN2,^BET,10,32,99,91,44,64,0.5443548387096774,0.5870967704058273,0.65,0.5925935925925926,1.096873149026561,0.6169486517441551
TNN2,^BET,20,32,0,104,26,82,0.5241935483870968,0.5591397819401087,0.7428571428571429,0.7592602592592593,0.9783959239245322,0.6380363178143705
TNN2,^BET,20,32,10,74,43,65,0.4717741935483871,0.532374096889395,0.5285714285714286,0.6018528518518519,0.878240299011723,0.5304654479263715
TNN2,^BET,20,32,20,103,31,77,0.5403225806451613,0.5722222190432099,0.7357142857142858,0.7129639629629629,1.0319094988430777,0.643749505801158
TNN2,^BET,20,32,30,75,55,53,0.5241935483870968,0.5859374954223633,0.5357142857142857,0.49074174074074073,1.0916419803737543,0.5597009914517701
TNN2,^BET,20,32,40,68,60,48,0.5161290322580645,0.5862068914982165,0.4857142857142857,0.4444454444444444,1.0928546839341042,0.531249502319798
TNN2,^BET,20,32,50,41,79,29,0.4838709677419355,0.5857142773469389,0.29285714285714287,0.2685195185185185,1.0906363324085355,0.39047574417283937
TNN2,^BET,20,32,60,45,71,37,0.46774193548387094,0.5487804811124332,0.32142857142857145,0.3425935925925926,0.9382211996323285,0.4054049377085121
TNN2,^BET,20,32,70,27,78,30,0.42338709677419356,0.47368420221606666,0.19285714285714287,0.27777877777777776,0.6942832148661409,0.2741112624912734
TNN2,^BET,20,32,80,26,84,24,0.4435483870967742,0.5199999896000003,0.18571428571428572,0.2222232222222222,0.8357105250169232,0.2736838212747841
TNN2,^BET,20,32,90,32,78,30,0.4435483870967742,0.5161290239334029,0.22857142857142856,0.27777877777777776,0.8228541805820928,0.31683125615192637
TNN2,^BET,20,32,99,41,82,26,0.4959677419354839,0.6119402893740256,0.29285714285714287,0.24074174074074073,1.2164784634191301,0.3961348259707493
TNN2,^SPX,5,1024,0,91,41,72,0.528,0.5582822051639129,0.6642335766423357,0.6371691415929204,1.042476060566515,0.6066661684004063
TNN2,^SPX,5,1024,10,96,21,92,0.468,0.5106382951561793,0.7007299270072993,0.8141602920353983,0.8606780923391346,0.5907687412643085
TNN2,^SPX,5,1024,20,103,35,78,0.552,0.5690607703366808,0.7518248175182481,0.6902664867256637,1.0891805295149002,0.6477982496740397
TNN2,^SPX,5,1024,30,126,15,98,0.564,0.5624999974888393,0.9197080291970803,0.8672576371681416,1.0604784435225096,0.6980604689347186
TNN2,^SPX,5,1024,40,106,36,77,0.568,0.5792349695123772,0.7737226277372263,0.6814169292035398,1.1354614107424308,0.6624995082620811
TNN2,^SPX,5,1024,50,105,33,80,0.552,0.5675675644996347,0.7664233576642335,0.7079656017699115,1.0825714635685375,0.6521734221291428
TNN2,^SPX,5,1024,60,133,5,108,0.552,0.551867217627107,0.9708029197080292,0.9557532123893806,1.0157464365524072,0.7037032396912422
TNN2,^SPX,5,1024,70,112,27,86,0.556,0.5656565627997143,0.8175182481751825,0.7610629469026549,1.0741795425756664,0.6686562310005727
TNN2,^SPX,5,1024,80,110,27,86,0.548,0.5612244869325281,0.8029197080291971,0.7610629469026549,1.0549977650296725,0.6606601743729262
TNN2,^SPX,5,1024,90,104,22,91,0.504,0.5333333305982906,0.7591240875912408,0.8053107345132744,0.9426474217434236,0.6265055374695293
TNN2,^SPX,5,1024,99,106,24,89,0.52,0.5435897408021039,0.7737226277372263,0.7876116194690266,0.9823656845728563,0.6385537302043167
TNN2,^SPX,10,1024,0,89,44,69,0.532,0.5632911356753726,0.6496350364963503,0.6106204690265487,1.0638933174513439,0.6033893309972503
TNN2,^SPX,10,1024,10,106,33,80,0.556,0.5698924700543415,0.7737226277372263,0.7079656017699115,1.092881667983476,0.6563462587012046
TNN2,^SPX,10,1024,20,109,26,87,0.54,0.5561224461422324,0.7956204379562044,0.7699125044247788,1.0333907208724096,0.6546541683849596
TNN2,^SPX,10,1024,30,108,27,86,0.54,0.5567010280582422,0.7883211678832117,0.7610629469026549,1.0358159874836783,0.652567488687029
TNN2,^SPX,10,1024,40,108,29,84,0.548,0.5624999970703125,0.7883211678832117,0.7433638318584072,1.060478239723355,0.6565344663855563
TNN2,^SPX,10,1024,50,117,9,104,0.504,0.529411762310354,0.8540145985401459,0.920354982300885,0.9279186998098405,0.6536308106179882
TNN2,^SPX,10,1024,60,100,33,80,0.532,0.5555555524691358,0.7299270072992701,0.7079656017699115,1.0310204414938453,0.6309143337085492
TNN2,^SPX,10,1024,70,84,30,83,0.456,0.5029940089641077,0.6131386861313869,0.7345142743362832,0.8347539422367619,0.552631081999232
TNN2,^SPX,10,1024,80,82,41,72,0.492,0.5324675290099511,0.5985401459854015,0.6371691415929204,0.9393740325983984,0.5635733829316769
TNN2,^SPX,10,1024,90,82,34,79,0.464,0.5093167670228772,0.5985401459854015,0.6991160442477876,0.8561384778823085,0.5503350718665809
TNN2,^SPX,10,1024,99,87,34,79,0.484,0.5240963823849616,0.635036496350365,0.6991160442477876,0.9083420436068395,0.574256928427924
TNN2,^SPX,20,1024,0,125,8,105,0.532,0.5434782585066162,0.9124087591240876,0.9292045398230089,0.9819245602242532,0.6811984403332371
TNN2,^SPX,20,1024,10,73,53,60,0.504,0.5488721763242693,0.5328467153284672,0.5309744513274337,1.0035260905611425,0.5407402388481988
TNN2,^SPX,20,1024,20,81,43,70,0.496,0.536423837507127,0.5912408759124088,0.6194700265486726,0.9544301589642034,0.5624994992288378
TNN2,^SPX,20,1024,30,99,32,81,0.524,0.5499999969444445,0.7226277372262774,0.7168151592920354,1.0081088937069673,0.6246051854634715
TNN2,^SPX,20,1024,40,87,41,72,0.512,0.5471698078794351,0.635036496350365,0.6371691415929204,0.9966529370251299,0.5878373386143727
TNN2,^SPX,20,1024,50,82,43,70,0.5,0.5394736806613574,0.5985401459854015,0.6194700265486726,0.9662132473464774,0.5674735478267335
TNN2,^SPX,20,1024,60,94,40,73,0.536,0.5628742481265016,0.6861313868613139,0.6460186991150443,1.0620921465604918,0.6184205554669827
TNN2,^SPX,20,1024,70,99,41,72,0.56,0.5789473650353956,0.7226277372262774,0.6371691415929204,1.134122307649286,0.6428566468632572
TNN2,^SPX,20,1024,80,87,43,70,0.52,0.5541401238589801,0.635036496350365,0.6194700265486726,1.025128689257848,0.591836234995097
TNN2,^SPX,20,1024,90,81,48,65,0.516,0.5547945167479827,0.5912408759124088,0.5752222389380531,1.0278477358662774,0.5724376610275433
TNN2,^SPX,20,1024,99,81,51,62,0.528,0.5664335624724925,0.5912408759124088,0.5486735663716814,1.0775822130856794,0.5785709267351258
TNN2,^DAX,5,1024,0,63,51,64,0.4470588235294118,0.49606298821997646,0.45,0.5565227391304348,0.8085922970607162,0.4719096117779401
TNN2,^DAX,5,1024,10,79,39,76,0.4627450980392157,0.5096774160665973,0.5642857142857143,0.6608705652173913,0.8538520914456135,0.5355927198166094
TNN2,^DAX,5,1024,20,49,67,48,0.4549019607843137,0.5051546339674781,0.35,0.41739230434782604,0.8385396576654035,0.4135016244197281
TNN2,^DAX,5,1024,30,116,19,96,0.5294117647058824,0.5471698087397651,0.8285714285714286,0.8347836086956522,0.992558334807352,0.659090428138262
TNN2,^DAX,5,1024,40,63,52,63,0.45098039215686275,0.49999999603174605,0.45,0.5478270869565217,0.821427071998202,0.4736837101311143
TNN2,^DAX,5,1024,50,122,7,108,0.5058823529411764,0.5304347803024575,0.8714285714285714,0.9391314347826087,0.9279090648587338,0.6594589872611105
TNN2,^DAX,5,1024,60,122,13,102,0.5294117647058824,0.5446428547114158,0.8714285714285714,0.8869575217391305,0.9824918894874355,0.670329195115659
TNN2,^DAX,5,1024,70,93,36,79,0.5058823529411764,0.5406976712750136,0.6642857142857143,0.6869575217391305,0.9669967840281894,0.5961533495032052
TNN2,^DAX,5,1024,80,136,3,112,0.5450980392156862,0.5483870945629553,0.9714285714285714,0.9739140434782609,0.9974479554265253,0.7010304647680796
TNN2,^DAX,5,1024,90,108,16,99,0.48627450980392156,0.5217391279143038,0.7714285714285715,0.8608705652173914,0.896102855176337,0.6224779030142671
TNN2,^DAX,5,1024,99,89,34,81,0.4823529411764706,0.5235294086851211,0.6357142857142857,0.7043488260869566,0.9025560378172653,0.5741930512179093
TNN2,^DAX,10,1024,0,90,52,63,0.5568627450980392,0.588235290272972,0.6428571428571429,0.5478270869565217,1.1734672457117172,0.6143339698777484
TNN2,^DAX,10,1024,10,109,15,100,0.48627450980392156,0.5215310979831048,0.7785714285714286,0.8695662173913044,0.8953561131976127,0.6246413515656282
TNN2,^DAX,10,1024,20,116,11,104,0.4980392156862745,0.527272724876033,0.8285714285714286,0.9043488260869565,0.9162077780944212,0.64444396734603
TNN2,^DAX,10,1024,30,105,19,96,0.48627450980392156,0.522388057102547,0.75,0.8347836086956522,0.8984364237480341,0.6158352913205449
TNN2,^DAX,10,1024,40,101,21,94,0.47843137254901963,0.5179487152925707,0.7214285714285714,0.8173923043478262,0.8825977044207415,0.6029845863046924
TNN2,^DAX,10,1024,50,109,19,96,0.5019607843137255,0.5317073144794765,0.7785714285714286,0.8347836086956522,0.9326625732241497,0.6318835738882073
TNN2,^DAX,10,1024,60,95,23,92,0.4627450980392157,0.5080213876576396,0.6785714285714286,0.8000010000000001,0.8482132254477539,0.581039263904499
TNN2,^DAX,10,1024,70,95,32,83,0.4980392156862745,0.5337078621701805,0.6785714285714286,0.7217401304347827,0.9401880260733889,0.5974837819908345
TNN2,^DAX,10,1024,80,93,28,87,0.4745098039215686,0.5166666637962963,0.6642857142857143,0.7565227391304348,0.8780776570566273,0.5812495059965109
TNN2,^DAX,10,1024,90,72,40,75,0.4392156862745098,0.48979591503540193,0.5142857142857142,0.6521749130434783,0.7885702194304253,0.5017416588284549
TNN2,^DAX,10,1024,99,88,36,79,0.48627450980392156,0.5269461046290652,0.6285714285714286,0.6869575217391305,0.9150077096180718,0.5732894042805812
TNN2,^DAX,20,1024,0,132,7,108,0.5450980392156862,0.5499999977083333,0.9428571428571428,0.9391314347826087,1.0039671849291218,0.6947363749033595
TNN2,^DAX,20,1024,10,72,52,63,0.48627450980392156,0.533333329382716,0.5142857142857142,0.5478270869565217,0.9387737965693735,0.5236358618979977
TNN2,^DAX,20,1024,20,87,49,66,0.5333333333333333,0.5686274472638729,0.6214285714285714,0.5739140434782609,1.0827903211121028,0.5938561542479938
TNN2,^DAX,20,1024,30,77,48,67,0.49019607843137253,0.5347222185088735,0.55,0.5826096956521739,0.9440282303993062,0.5422530193170649
TNN2,^DAX,20,1024,40,71,58,57,0.5058823529411764,0.554687495666504,0.5071428571428571,0.4956531739130435,1.0231808930811555,0.529850245294522
TNN2,^DAX,20,1024,50,74,71,44,0.5686274509803921,0.6271186387532319,0.5285714285714286,0.3826096956521739,1.381489895781279,0.5736429122653172
TNN2,^DAX,20,1024,60,85,51,64,0.5333333333333333,0.5704697948290618,0.6071428571428571,0.5565227391304348,1.0909578611136646,0.5882347925675631
TNN2,^DAX,20,1024,70,89,59,56,0.5803921568627451,0.61379309921522,0.6357142857142857,0.48695752173913043,1.3054820129769886,0.624560901471622
TNN2,^DAX,20,1024,80,84,51,64,0.5294117647058824,0.5675675637326516,0.6,0.5565227391304348,1.0781230627476215,0.5833328316941009
TNN2,^DAX,20,1024,90,76,64,51,0.5490196078431373,0.5984251921383843,0.5428571428571428,0.4434792608695652,1.2240868756584455,0.5692878885666953
TNN2,^DAX,20,1024,99,73,58,57,0.5137254901960784,0.5615384572189349,0.5214285714285715,0.4956531739130435,1.0520028900693572,0.5407402394243294
TNN2,^BET,5,1024,0,71,43,65,0.4596774193548387,0.522058819690744,0.5071428571428571,0.6018528518518519,0.8426359625653017,0.5144922518645898
TNN2,^BET,5,1024,10,119,16,92,0.5443548387096774,0.5639810399811325,0.85,0.8518528518518519,0.9978249155968382,0.678062196589653
TNN2,^BET,5,1024,20,85,52,56,0.5524193548387096,0.6028368751571853,0.6071428571428571,0.5185195185185185,1.1709161091515854,0.6049817042594778
TNN2,^BET,5,1024,30,109,24,84,0.5362903225806451,0.5647668364519853,0.7785714285714286,0.7777787777777778,1.001019121138681,0.654654165354907
TNN2,^BET,5,1024,40,112,25,83,0.5524193548387096,0.5743589714135438,0.8,0.7685195185185185,1.040962500916264,0.668656227899664
TNN2,^BET,5,1024,50,119,20,88,0.5604838709677419,0.5748792242759457,0.85,0.8148158148148148,1.0431805379147945,0.6858784792003981
TNN2,^BET,5,1024,60,129,11,97,0.5645161290322581,0.5707964576513431,0.9214285714285714,0.8981491481481482,1.0259193290205997,0.7049175584672764
TNN2,^BET,5,1024,70,115,16,92,0.5282258064516129,0.5555555528717123,0.8214285714285714,0.8518528518518519,0.9642845822994655,0.6628237242236225
TNN2,^BET,5,1024,80,113,17,91,0.5241935483870968,0.5539215659121491,0.8071428571428572,0.8425935925925926,0.9579266496192353,0.6569762595832377
TNN2,^BET,5,1024,90,113,17,91,0.5241935483870968,0.5539215659121491,0.8071428571428572,0.8425935925925926,0.9579266496192353,0.6569762595832377
TNN2,^BET,5,1024,99,97,27,81,0.5,0.544943817163237,0.6928571428571428,0.750001,0.9238082920651344,0.6100623983034721
TNN2,^BET,10,1024,0,104,27,81,0.5282258064516129,0.5621621591234478,0.7428571428571429,0.750001,0.9904748698430307,0.6399995076169444
TNN2,^BET,10,1024,10,127,8,100,0.5443548387096774,0.5594713631741349,0.9071428571428571,0.925926925925926,0.9797132276239998,0.692097618855611
TNN2,^BET,10,1024,20,129,13,95,0.5725806451612904,0.5758928545719069,0.9214285714285714,0.8796306296296297,1.0475176061303604,0.7087907334715158
TNN2,^BET,10,1024,30,121,16,92,0.5524193548387096,0.5680751147038727,0.8642857142857143,0.8518528518518519,1.0145950822455245,0.685551927373157
TNN2,^BET,10,1024,40,115,25,83,0.5645161290322581,0.5808080778747067,0.8214285714285714,0.7685195185185185,1.0688454250479495,0.6804728854910506
TNN2,^BET,10,1024,50,101,35,73,0.5483870967741935,0.5804597667789668,0.7214285714285714,0.675926925925926,1.0673174033425499,0.64331160572475
TNN2,^BET,10,1024,60,96,37,71,0.5362903225806451,0.5748502959589803,0.6857142857142857,0.6574084074074075,1.0430567634790477,0.6254066679544306
TNN2,^BET,10,1024,70,112,23,85,0.5443548387096774,0.5685279158957974,0.8,0.7870380370370371,1.0164692967213642,0.6646879396317689
TNN2,^BET,10,1024,80,113,15,93,0.5161290322580645,0.5485436866575549,0.8071428571428572,0.8611121111111112,0.9373261004323625,0.6531787070570567
TNN2,^BET,10,1024,90,100,40,68,0.5645161290322581,0.5952380916950114,0.7142857142857143,0.6296306296296297,1.1344519797359314,0.6493501513749784
TNN2,^BET,10,1024,99,89,44,64,0.5362903225806451,0.5816993426032723,0.6357142857142857,0.5925935925925926,1.072766046850153,0.6075080313344966
TNN2,^BET,20,1024,0,105,28,80,0.5362903225806451,0.5675675644996347,0.75,0.7407417407407407,1.0124986331268453,0.6461533537518519
TNN2,^BET,20,1024,10,131,11,97,0.5725806451612904,0.5745614009887658,0.9357142857142857,0.8981491481481482,1.0418250550519268,0.7119560483964612
TNN2,^BET,20,1024,20,127,11,97,0.5564516129032258,0.5669642831831951,0.9071428571428571,0.8981491481481482,1.0100136029892726,0.6978017225126993
TNN2,^BET,20,1024,30,124,16,92,0.5645161290322581,0.5740740714163237,0.8857142857142857,0.8518528518518519,1.039750332218554,0.6966287343141766
TNN2,^BET,20,1024,40,92,32,76,0.5,0.5476190443594104,0.6571428571428571,0.7037047037037037,0.9338332594399545,0.597402099595622
TNN2,^BET,20,1024,50,104,35,73,0.5604838709677419,0.5875706181493185,0.7428571428571429,0.675926925925926,1.0990199004715366,0.6561509243005432
TNN2,^BET,20,1024,60,82,44,64,0.5080645161290323,0.5616438317695628,0.5857142857142857,0.5925935925925926,0.9883911892327254,0.5734260716420808
TNN2,^BET,20,1024,70,92,34,74,0.5080645161290323,0.5542168641312237,0.6571428571428571,0.6851861851851853,0.9590719593467156,0.6013066911875603
TNN2,^BET,20,1024,80,82,40,68,0.49193548387096775,0.5466666630222222,0.5857142857142857,0.6296306296296297,0.9302506233834636,0.5655167400242224
TNN2,^BET,20,1024,90,82,54,54,0.5483870967741935,0.6029411720371973,0.5857142857142857,0.500001,1.1714262285761143,0.594202396503256
TNN2,^BET,20,1024,99,79,40,68,0.4798387096774194,0.5374149623305104,0.5642857142857143,0.6296306296296297,0.8962170639913857,0.550522146463322
TNN3,^SPX,5,32,0,103,31,82,0.536,0.5567567537472607,0.7518248175182481,0.7256647168141593,1.0360498451942626,0.6397510619192814
TNN3,^SPX,5,32,10,107,22,91,0.516,0.5404040376747271,0.781021897810219,0.8053107345132744,0.9698391742937148,0.6388054848210392
TNN3,^SPX,5,32,20,117,17,96,0.536,0.5492957720690339,0.8540145985401459,0.8495585221238938,1.0052451671076312,0.6685709502370747
TNN3,^SPX,5,32,30,123,14,99,0.548,0.5540540515583151,0.8978102189781022,0.8761071946902655,1.024772110558354,0.6852362949235493
TNN3,^SPX,5,32,40,123,14,99,0.548,0.5540540515583151,0.8978102189781022,0.8761071946902655,1.024772110558354,0.6852362949235493
TNN3,^SPX,5,32,50,82,47,66,0.516,0.5540540503104456,0.5985401459854015,0.584071796460177,1.0247715257146661,0.5754380952174232
TNN3,^SPX,5,32,60,123,14,99,0.548,0.5540540515583151,0.8978102189781022,0.8761071946902655,1.024772110558354,0.6852362949235493
TNN3,^SPX,5,32,70,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
TNN3,^SPX,5,32,80,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
